Gene_ID,Gene_symbol,Entrez_ID,Chr,Start,End,Middle,Strand
ENSMUSG00000079045,Prox1os,4937200,1,190.170296,190.217276,190.193786,+
ENSMUSG00000079049,Serpinb1c,380839,13,32.881833,32.898161,32.889997,-
ENSMUSG00000079051,Gm14025,3649276,2,129.038145,129.048172,129.0431585,-
ENSMUSG00000079055,Slc8a3,110893,12,81.197915,81.33318,81.2655475,-
ENSMUSG00000079056,Kcnip3,56461,2,127.456498,127.522094,127.489296,-
ENSMUSG00000079057,Cyp4v3,102294,8,45.269671,45.333216,45.3014435,-
ENSMUSG00000079065,BC005561,100042165,5,104.508352,104.522611,104.5154815,+
ENSMUSG00000079076,Gm3086,3781262,12,69.963473,69.969721,69.966597,+
ENSMUSG00000079083,Jrkl,77532,9,13.24279,13.245741,13.2442655,-
ENSMUSG00000079084,Ccdc82,66396,9,13.246982,13.289409,13.2681955,+
ENSMUSG00000079104,Prps1l3,328099,12,57.230412,57.239882,57.235147,+
ENSMUSG00000079105,C7,109828,15,4.988762,5.063773,5.0262675,-
ENSMUSG00000079108,Srp54b,665155,12,55.155104,55.26302,55.209062,+
ENSMUSG00000079109,Pms2,18861,5,143.909964,143.933968,143.921966,+
ENSMUSG00000079110,Capn3,12335,2,120.456019,120.504913,120.480466,+
ENSMUSG00000079111,Kdelr2,66913,5,143.403838,143.421901,143.4128695,+
ENSMUSG00000079138,Gm8818,3645903,1,153.305432,153.306478,153.305955,+
ENSMUSG00000079143,Atxn7l1os1,3779275,12,33.193994,33.228854,33.211424,-
ENSMUSG00000079144,A130010J15Rik,319266,1,193.168046,193.177832,193.172939,+
ENSMUSG00000079157,Fam155a,270028,8,9.205902,9.771161,9.4885315,-
ENSMUSG00000079162,Trim43b,666747,9,89.084624,89.092835,89.0887295,-
ENSMUSG00000079164,Tlr5,53791,1,182.954788,182.976044,182.965416,+
ENSMUSG00000079165,Sap25,751865,5,137.641334,137.642902,137.642118,+
ENSMUSG00000079168,Cd209g,70192,8,4.134098,4.137707,4.1359025,+
ENSMUSG00000079173,Zan,22635,5,137.378637,137.477064,137.4278505,-
ENSMUSG00000079177,Fam228a,74855,12,4.713817,4.738383,4.7261,-
ENSMUSG00000079179,Rab10os,1921423,12,3.235504,3.250377,3.2429405,+
ENSMUSG00000079184,Mphosph8,75339,14,56.668248,56.69743,56.682839,+
ENSMUSG00000079197,Psme2,19188,14,55.587441,55.591113,55.589277,-
ENSMUSG00000079215,Zfp664,269704,5,124.862691,124.902693,124.882692,+
ENSMUSG00000079224,Gm6565,3644755,6,100.604683,100.60512,100.6049015,+
ENSMUSG00000079225,Gm9531,3779940,9,81.677598,81.678677,81.6781375,+
ENSMUSG00000079227,Ccr5,12774,9,124.121543,124.147699,124.134621,+
ENSMUSG00000079235,Ccdc13,100502861,9,121.797627,121.839461,121.818544,-
ENSMUSG00000079242,C730034F03Rik,2441921,15,89.429589,89.430868,89.4302285,+
ENSMUSG00000079243,Xirp1,22437,9,120.013755,120.023598,120.0186765,-
ENSMUSG00000079260,Tmppe,100504715,9,114.401095,114.4112,114.4061475,+
ENSMUSG00000079262,Slco1a6,28254,6,142.085761,142.208521,142.147141,-
ENSMUSG00000079277,Hoxd3,15434,2,74.711927,74.748442,74.7301845,+
ENSMUSG00000079278,Tmem233,545798,5,116.038755,116.083244,116.0609995,-
ENSMUSG00000079283,2310009B15Rik,69549,1,138.851983,138.856852,138.8544175,-
ENSMUSG00000079293,Clec7a,56644,6,129.461591,129.472779,129.467185,-
ENSMUSG00000079298,Klrb1b,80782,6,128.813706,128.826331,128.8200185,-
ENSMUSG00000079311,Gm3222,3781401,17,14.709066,14.710055,14.7095605,+
ENSMUSG00000079316,Rab9,56382,X,166.457253,166.479867,166.46856,-
ENSMUSG00000079317,Trappc2,66226,X,166.440574,166.45314,166.446857,+
ENSMUSG00000079323,Gm20661,5313108,9,107.983058,107.995007,107.9890325,+
ENSMUSG00000079330,Lemd1,213409,1,132.191431,132.259227,132.225329,+
ENSMUSG00000079334,Nat6,56441,9,107.578887,107.58405,107.5814685,+
ENSMUSG00000079339,Ifit1bl1,667373,19,34.592888,34.601968,34.597428,-
ENSMUSG00000079355,Ackr4,252837,9,104.084157,104.126933,104.105545,-
ENSMUSG00000079357,Gm11100,3779338,14,13.918444,13.949558,13.934001,+
ENSMUSG00000079362,Gbp6,2140937,5,105.214907,105.293695,105.254301,-
ENSMUSG00000079363,Gbp4,17472,5,105.115767,105.139586,105.1276765,-
ENSMUSG00000079364,Gm3558,100041874,14,7.545151,7.568566,7.5568585,-
ENSMUSG00000079391,Gm2974,3781152,14,4.182576,4.204895,4.1937355,+
ENSMUSG00000079396,Gm3411,100861615,14,6.259747,6.28725,6.2734985,-
ENSMUSG00000079402,Gm3020,3781198,14,3.65203,3.673215,3.6626225,+
ENSMUSG00000079410,Gm2897,100040671,14,3.049285,3.07684,3.0630625,+
ENSMUSG00000079414,Gm11110,3779362,17,57.092035,57.105942,57.0989885,-
ENSMUSG00000079415,Cntf,12803,19,12.76366,12.765632,12.764646,-
ENSMUSG00000079418,Atg4a,666468,X,140.956907,141.16427,141.0605885,+
ENSMUSG00000079419,Ms4a6c,73656,19,11.469366,11.482192,11.475779,+
ENSMUSG00000079426,Arpc4,68089,6,113.378113,113.390448,113.3842805,+
ENSMUSG00000079427,Mthfsl,100039707,9,88.688602,88.720296,88.704449,-
ENSMUSG00000079428,Tceal7,100040972,X,136.214779,136.2261,136.2204395,+
ENSMUSG00000079429,Mroh2a,100040766,1,88.226986,88.262289,88.2446375,+
ENSMUSG00000079434,Neu2,23956,1,87.509889,87.597845,87.553867,+
ENSMUSG00000079435,Rpl36a,19982,X,134.585654,134.588062,134.586858,+
ENSMUSG00000079436,Kcnj13,100040591,1,87.386363,87.394729,87.390546,-
ENSMUSG00000079442,St6galnac4,20448,2,32.587095,32.599698,32.5933965,+
ENSMUSG00000079444,Gm21981,5439450,17,47.686739,47.694455,47.690597,-
ENSMUSG00000079450,Cldn34c1,73061,X,123.103495,123.188795,123.146145,+
ENSMUSG00000079457,Gm7609,3644536,1,85.199613,85.213786,85.2066995,+
ENSMUSG00000079462,Gm15737,3783179,6,92.869357,92.884411,92.876884,+
ENSMUSG00000079465,Col4a3,12828,1,82.586921,82.722059,82.65449,+
ENSMUSG00000079467,Gm14966,3705223,19,6.355522,6.363759,6.3596405,-
ENSMUSG00000079469,Pigb,55981,9,73.007419,73.040378,73.0238985,-
ENSMUSG00000079470,Utp14b,195434,1,78.658038,78.671512,78.664775,+
ENSMUSG00000079471,Gm7325,653016,17,45.600971,45.602102,45.6015365,-
ENSMUSG00000079477,Rab7,19349,6,87.999106,88.04527,88.022188,-
ENSMUSG00000079478,Sssca1,56390,19,5.728088,5.731732,5.72991,-
ENSMUSG00000079480,Pin4,69713,X,102.119447,102.127669,102.123558,+
ENSMUSG00000079481,Nhsl2,100042480,X,101.849385,102.092055,101.97072,+
ENSMUSG00000079484,Phyhd1,227696,2,30.266203,30.282149,30.274176,+
ENSMUSG00000079487,Med12,59024,X,101.27403,101.297465,101.2857475,+
ENSMUSG00000079489,C030013D06Rik,1924626,14,56.733657,56.734954,56.7343055,-
ENSMUSG00000079491,H2-T10,15024,17,36.115876,36.121465,36.1186705,-
ENSMUSG00000079492,Gm11127,100529082,17,36.055816,36.058371,36.0570935,-
ENSMUSG00000079495,Gm11128,100504710,6,85.808024,85.820954,85.814489,-
ENSMUSG00000079499,6530402F18Rik,1923470,2,29.245107,29.253006,29.2490565,-
ENSMUSG00000079505,Gm11131,3779386,17,35.377021,35.380292,35.3786565,-
ENSMUSG00000079508,Apoo,68316,X,94.367117,94.417093,94.392105,+
ENSMUSG00000079509,Zfx,22764,X,94.074631,94.123702,94.0991665,-
ENSMUSG00000079511,Ccdc142,3045292,6,83.101617,83.109939,83.105778,+
ENSMUSG00000079523,Tmsb10,19240,6,72.957347,72.958748,72.9580475,-
ENSMUSG00000079547,H2-DMb1,14999,17,34.153072,34.16023,34.156651,+
ENSMUSG00000079550,Mpp4,227157,1,59.120935,59.163389,59.142162,-
ENSMUSG00000079553,Kifc1,100502766,17,33.875666,33.890661,33.8831635,-
ENSMUSG00000079554,Aox2,213043,1,58.278326,58.380259,58.3292925,+
ENSMUSG00000079555,Haus3,231123,5,34.15388,34.169527,34.1617035,-
ENSMUSG00000079557,2-Mar,224703,17,33.685692,33.71867,33.702181,-
ENSMUSG00000079559,Gm684,100502940,9,51.270258,51.278554,51.274406,-
ENSMUSG00000079560,Hoxa3,15400,6,52.169062,52.213336,52.191199,-
ENSMUSG00000079562,Maea,59003,5,33.335509,33.373296,33.3544025,+
ENSMUSG00000079563,Pglyrp2,57757,17,32.4131,32.424167,32.4186335,-
ENSMUSG00000079575,Rbpsuh-rs3,96525,6,46.529354,46.530794,46.530074,-
ENSMUSG00000079588,Tmem182,381339,1,40.805601,40.856887,40.831244,+
ENSMUSG00000079592,C1qtnf5,235312,9,44.107245,44.109187,44.108216,+
ENSMUSG00000079598,Clec2l,665180,6,38.663069,38.680864,38.6719665,+
ENSMUSG00000079605,Zbtb9,474156,17,26.973167,26.976205,26.974686,+
ENSMUSG00000079608,Stard6,170461,18,70.472454,70.501066,70.48676,+
ENSMUSG00000079610,Ankrd39,109346,1,36.537507,36.547445,36.542476,-
ENSMUSG00000079614,Seh1l,72124,18,67.774876,67.795461,67.7851685,+
ENSMUSG00000079620,Muc4,140474,16,32.735886,32.782391,32.7591385,+
ENSMUSG00000079641,Rpl39,67248,X,37.08252,37.085402,37.083961,-
ENSMUSG00000079645,Gm17193,4938020,12,84.922542,84.923512,84.923027,-
ENSMUSG00000079654,Prrt4,101359,6,29.169232,29.179584,29.174408,-
ENSMUSG00000079657,Rab26,328778,17,24.527241,24.53421,24.5307255,-
ENSMUSG00000079658,Tceb1,67923,1,16.641725,16.657042,16.6493835,-
ENSMUSG00000079659,Tmem243,652925,5,9.100668,9.160986,9.130827,+
ENSMUSG00000079669,Gm17396,4937030,9,117.252536,117.254696,117.253616,+
ENSMUSG00000079671,2610203C22Rik,1919731,1,9.560832,9.631175,9.5960035,-
ENSMUSG00000079677,Fdx1l,68165,9,21.06752,21.073514,21.070517,-
ENSMUSG00000079681,Zglp1,100009600,9,21.062393,21.067093,21.064743,-
ENSMUSG00000079685,Ulbp1,77777,10,7.444873,7.473477,7.459175,-
ENSMUSG00000079707,Tcte3,21647,17,15.027157,15.041559,15.034358,-
ENSMUSG00000079710,Gm3448,100041586,17,14.964189,15.041537,15.002863,-
ENSMUSG00000079711,Smok4a,3036233,17,13.521456,13.528433,13.5249445,+
ENSMUSG00000079722,Ttll2,100216474,17,7.350904,7.352696,7.3518,-
ENSMUSG00000079737,3110001I22Rik,66598,16,13.671929,13.678405,13.675167,+
ENSMUSG00000079845,Xlr4a,434794,X,73.074345,73.082478,73.0784115,-
ENSMUSG00000079915,Gm16073,3802177,9,65.838167,65.838683,65.838425,+
ENSMUSG00000079941,Gm11273,102641600,13,21.501029,21.501418,21.5012235,-
ENSMUSG00000080059,Rps19-ps3,3701125,4,147.821777,147.822202,147.8219895,-
ENSMUSG00000080115,Mettl21b,100504608,10,127.031004,127.041513,127.0362585,-
ENSMUSG00000080237,Gm14239,3651698,2,155.459501,155.460892,155.4601965,-
ENSMUSG00000080268,Brms1,107392,19,5.041404,5.049917,5.0456605,+
ENSMUSG00000080316,Spaca6,75202,17,17.830719,17.843009,17.836864,+
ENSMUSG00000080712,Hist3h2bb-ps,1922442,11,58.954048,58.954512,58.95428,-
ENSMUSG00000080717,B230307C23Rik,3643396,16,97.997323,98.01,98.0036615,+
ENSMUSG00000080727,C920021L13Rik,1923991,3,95.871522,95.889093,95.8803075,+
ENSMUSG00000080731,Rps2-ps9,3644037,17,27.784427,27.785243,27.784835,+
ENSMUSG00000080776,Gm12174,3651722,11,46.727818,46.72863,46.728224,+
ENSMUSG00000080780,Gm11252,3651309,4,76.393154,76.394092,76.393623,+
ENSMUSG00000080783,Gm8250,3647615,19,18.581455,18.582228,18.5818415,+
ENSMUSG00000080848,Gm9385,3646182,9,116.040593,116.041064,116.0408285,-
ENSMUSG00000080850,Gm12439,3651708,4,48.675156,48.67552,48.675338,+
ENSMUSG00000080885,Rpl10-ps6,3782343,19,37.295155,37.295796,37.2954755,-
ENSMUSG00000080888,Gm14387,3650318,2,175.086501,175.089918,175.0882095,+
ENSMUSG00000080935,Got2-ps1,104721,5,138.36426,138.365552,138.364906,-
ENSMUSG00000080957,Gm15739,3783181,5,146.248551,146.249422,146.2489865,+
ENSMUSG00000080972,Gm16061,3801920,5,135.698163,135.699019,135.698591,-
ENSMUSG00000081051,Gm15427,3642341,1,95.498621,95.499151,95.498886,+
ENSMUSG00000081058,Hist2h3c2,97114,3,96.238108,96.239127,96.2386175,-
ENSMUSG00000081077,Gm13899,3652262,6,17.711687,17.712941,17.712314,-
ENSMUSG00000081094,Rpl19-ps11,3642193,8,19.492906,19.493623,19.4932645,+
ENSMUSG00000081111,Gm5913,3648292,8,97.427712,97.42911,97.428411,-
ENSMUSG00000081126,Gm15784,3783226,6,149.361686,149.363147,149.3624165,+
ENSMUSG00000081137,BC022960,2670977,X,169.368189,169.370003,169.369096,+
ENSMUSG00000081142,Gm15497,3782944,5,138.610739,138.611289,138.611014,+
ENSMUSG00000081152,Gm12430,3651061,4,47.453632,47.454953,47.4542925,+
ENSMUSG00000081165,Gm11783,3649458,4,3.258349,3.259233,3.258791,+
ENSMUSG00000081179,Gm13136,3649290,4,147.735477,147.738426,147.7369515,-
ENSMUSG00000081185,Gm4852,3643039,1,47.365644,47.366372,47.366008,-
ENSMUSG00000081187,3110067C02Rik,1920452,X,150.463726,150.466156,150.464941,+
ENSMUSG00000081189,Hspd1-ps4,3649750,4,106.136111,106.137778,106.1369445,-
ENSMUSG00000081194,Gm8424,3646584,X,150.92462,150.926159,150.9253895,-
ENSMUSG00000081208,Gm11400,3705645,11,3.149742,3.150955,3.1503485,-
ENSMUSG00000081219,Bambi-ps1,1932402,2,122.466935,122.467526,122.4672305,-
ENSMUSG00000081221,Gm14760,3709612,X,80.193854,80.194852,80.194353,-
ENSMUSG00000081223,Gm12247,3649489,11,58.097104,58.097773,58.0974385,-
ENSMUSG00000081249,Gm11517,3650064,11,96.795439,96.795825,96.795632,-
ENSMUSG00000081274,Gm15727,3783170,5,117.348907,117.349343,117.349125,-
ENSMUSG00000081375,Gm14686,3712656,X,74.261032,74.261374,74.261203,+
ENSMUSG00000081378,Rps13-ps4,3648822,8,119.60217,119.602625,119.6023975,-
ENSMUSG00000081396,Gm15132,3705367,X,150.688145,150.688796,150.6884705,+
ENSMUSG00000081400,Gm13680,3652285,2,83.353157,83.353949,83.353553,-
ENSMUSG00000081406,Rps6-ps4,3650907,2,75.191073,75.191822,75.1914475,-
ENSMUSG00000081418,Gm14830,3705386,X,94.774978,94.775677,94.7753275,-
ENSMUSG00000081451,Gm12734,3650213,11,77.542133,77.54308,77.5426065,+
ENSMUSG00000081471,Gm14735,3705690,X,72.467302,72.470389,72.4688455,+
ENSMUSG00000081473,Gm4853,3644655,X,38.396935,38.397328,38.3971315,+
ENSMUSG00000081480,Gm13608,3651499,2,31.985059,31.986464,31.9857615,+
ENSMUSG00000081487,Gm13689,3652061,2,80.549712,80.550396,80.550054,-
ENSMUSG00000081492,Gm9311,3644818,17,73.190258,73.191685,73.1909715,-
ENSMUSG00000081497,Gm15560,3783009,10,7.808116,7.808758,7.808437,-
ENSMUSG00000081512,Gm15821,3801940,17,34.211312,34.214459,34.2128855,-
ENSMUSG00000081519,Gm13331,3649454,2,23.50886,23.509307,23.5090835,+
ENSMUSG00000081534,Slc48a1,67739,15,97.784355,97.792692,97.7885235,+
ENSMUSG00000081551,Gm14654,3705680,X,46.36146,46.361906,46.361683,+
ENSMUSG00000081564,Gm13717,3650430,6,29.750761,29.751125,29.750943,+
ENSMUSG00000081583,Gm14769,3708088,X,84.063333,84.063764,84.0635485,+
ENSMUSG00000081593,Gm11841,3651164,4,12.12529,12.127252,12.126271,+
ENSMUSG00000081605,Gm15953,3802150,16,38.512565,38.514296,38.5134305,+
ENSMUSG00000081619,Gm13351,3651067,2,18.179029,18.179442,18.1792355,-
ENSMUSG00000081648,Gm13423,3650165,2,23.202033,23.203683,23.202858,+
ENSMUSG00000081651,Gm15530,3782978,16,38.685315,38.685869,38.685592,-
ENSMUSG00000081665,Gm15922,3802148,7,3.73163,3.739889,3.7357595,-
ENSMUSG00000081674,Gm6184,3648764,X,101.518985,101.520245,101.519615,+
ENSMUSG00000081675,Gm12712,3649929,11,72.57253,72.57333,72.57293,-
ENSMUSG00000081683,Fzd10,93897,5,128.600844,128.604093,128.6024685,+
ENSMUSG00000081712,Gm12096,3651583,11,30.528295,30.529401,30.528848,+
ENSMUSG00000081723,Gm15931,3805553,7,4.274189,4.282645,4.278417,+
ENSMUSG00000081730,Gm13785,3649781,2,92.312154,92.312843,92.3124985,+
ENSMUSG00000081747,Rpl7a-ps9,3783074,7,81.44592,81.446696,81.446308,+
ENSMUSG00000081752,Gm14680,3705601,X,62.775585,62.776685,62.776135,-
ENSMUSG00000081769,Gm12216,3650088,11,53.783418,53.859256,53.821337,-
ENSMUSG00000081783,Gm15599,3783046,17,5.110766,5.11211,5.111438,-
ENSMUSG00000081788,Gm5898,3644921,7,63.542479,63.544549,63.543514,+
ENSMUSG00000081805,Gm14335,3801741,6,115.63825,115.639059,115.6386545,-
ENSMUSG00000081809,Gm15539,3782987,16,3.927606,3.928171,3.9278885,+
ENSMUSG00000081816,Gm15528,3782975,13,75.929465,75.930328,75.9298965,-
ENSMUSG00000081835,Gm11790,3649211,11,121.165471,121.165925,121.165698,-
ENSMUSG00000081854,Gm11447,3651506,2,160.845613,160.84647,160.8460415,+
ENSMUSG00000081865,Gm15484,3705726,5,110.118022,110.118849,110.1184355,-
ENSMUSG00000081873,Gm15197,3708123,10,42.330786,42.331263,42.3310245,-
ENSMUSG00000081887,Gm12097,3651582,11,30.572791,30.574454,30.5736225,-
ENSMUSG00000081895,Rpl17-ps10,3642871,7,72.648757,72.649311,72.649034,-
ENSMUSG00000081944,Gm12276,3649700,11,62.331421,62.331721,62.331571,+
ENSMUSG00000081965,Gm11620,3650770,11,105.164776,105.16662,105.165698,-
ENSMUSG00000081974,Gm11960,3652301,11,4.56178,4.564637,4.5632085,+
ENSMUSG00000081984,Dnajb3,15504,1,88.204732,88.205782,88.205257,-
ENSMUSG00000081988,Gm15746,3783188,16,23.197095,23.198121,23.197608,-
ENSMUSG00000081992,Gm13408,3649613,2,34.564999,34.565796,34.5653975,+
ENSMUSG00000082035,Rpl17-ps8,3802129,X,96.484859,96.485479,96.485169,+
ENSMUSG00000082049,Gm12105,3650194,11,31.120003,31.120781,31.120392,+
ENSMUSG00000082057,Gm15789,3783231,1,66.783913,66.786445,66.785179,+
ENSMUSG00000082062,Ftl2-ps,95590,4,125.504288,125.504839,125.5045635,+
ENSMUSG00000082064,Rpl5-ps2,3649355,2,154.703809,154.704699,154.704254,+
ENSMUSG00000082068,Gm2673,3780842,5,92.363904,92.365511,92.3647075,+
ENSMUSG00000082078,Gm12098,3651581,11,30.568182,30.568898,30.56854,-
ENSMUSG00000082082,Gm13230,3651934,4,145.44674,145.450888,145.448814,+
ENSMUSG00000082148,Gm12266,3650880,11,60.343245,60.344206,60.3437255,+
ENSMUSG00000082163,Gm14276,3701955,2,156.994173,156.994892,156.9945325,-
ENSMUSG00000082183,Gm15994,3801929,7,113.324258,113.324659,113.3244585,+
ENSMUSG00000082186,Gm12403,3650109,4,41.168646,41.169604,41.169125,+
ENSMUSG00000082274,Gm14026,3649712,2,129.1687,129.170488,129.169594,+
ENSMUSG00000082279,Gm12870,3649408,4,107.327484,107.328499,107.3279915,-
ENSMUSG00000082286,Pisd-ps1,3842428,11,3.125904,3.131004,3.128454,+
ENSMUSG00000082292,Gm12250,3649299,11,58.187739,58.189012,58.1883755,+
ENSMUSG00000082315,Gm16523,4360990,2,39.157486,39.162235,39.1598605,-
ENSMUSG00000082348,Gm12807,3650599,4,110.512771,110.513732,110.5132515,-
ENSMUSG00000082357,Gm13542,3649446,2,25.994547,25.995183,25.994865,-
ENSMUSG00000082361,Btc,12223,5,91.357261,91.402994,91.3801275,-
ENSMUSG00000082383,Gm9670,3780078,X,103.506812,103.507589,103.5072005,+
ENSMUSG00000082395,Gm15480,3705406,1,179.538417,179.538935,179.538676,+
ENSMUSG00000082396,Zfp389,3641940,13,21.504382,21.505056,21.504719,-
ENSMUSG00000082420,Gm6517,3643656,5,66.890366,66.890876,66.890621,+
ENSMUSG00000082424,Gm13292,3649470,2,11.409031,11.41003,11.4095305,-
ENSMUSG00000082454,Gm12183,3652175,11,48.751867,48.753714,48.7527905,-
ENSMUSG00000082474,Gm8213,3643597,6,116.195418,116.195858,116.195638,-
ENSMUSG00000082519,Vamp7-ps,3652239,2,174.046619,174.047273,174.046946,-
ENSMUSG00000082536,Gm13456,3651389,2,40.555752,40.557116,40.556434,+
ENSMUSG00000082588,Gm15443,3642525,1,149.025228,149.026047,149.0256375,-
ENSMUSG00000082593,Gm11331,3649432,13,23.266534,23.266821,23.2666775,+
ENSMUSG00000082596,Gm14227,3649437,2,155.198632,155.19926,155.198946,-
ENSMUSG00000082605,Gm16148,3801829,10,3.946199,3.947091,3.946645,-
ENSMUSG00000082724,Gm14416,3702407,2,177.13866,177.142331,177.1404955,+
ENSMUSG00000082738,Gm15422,3707362,14,123.985276,123.985816,123.985546,-
ENSMUSG00000082762,Gm12366,3649557,4,35.202103,35.202975,35.202539,-
ENSMUSG00000082765,Gm14411,3649821,2,177.125463,177.127709,177.126586,-
ENSMUSG00000082769,Gm15793,3783235,1,66.849108,66.849602,66.849355,-
ENSMUSG00000082776,Gm7061,3648315,X,94.772619,94.774034,94.7733265,-
ENSMUSG00000082812,Gm14860,3801974,X,103.514922,103.51535,103.515136,+
ENSMUSG00000082860,Gm13204,3651444,4,148.569056,148.569876,148.569466,-
ENSMUSG00000082884,Gm13339,3650221,2,22.590024,22.590533,22.5902785,-
ENSMUSG00000082894,Gm6480,3647765,X,47.724528,47.726413,47.7254705,+
ENSMUSG00000082895,Rpsa-ps9,3650393,2,28.477166,28.47805,28.477608,+
ENSMUSG00000082920,Gm13864,3651491,6,34.786679,34.787463,34.787071,+
ENSMUSG00000082935,Gm7658,3648029,1,21.511933,21.513056,21.5124945,-
ENSMUSG00000082936,Gm16166,3801807,10,120.928186,120.928972,120.928579,+
ENSMUSG00000082985,Gm14042,3650956,2,130.400437,130.401269,130.400853,+
ENSMUSG00000082990,Gm14052,3650009,2,132.099869,132.100899,132.100384,+
ENSMUSG00000083000,Gm15678,3783120,8,15.100329,15.10135,15.1008395,-
ENSMUSG00000083012,Fam220a,67238,5,143.548706,143.564531,143.5566185,+
ENSMUSG00000083033,Gm9083,3644452,X,20.239469,20.240287,20.239878,+
ENSMUSG00000083064,Gm7785,3645449,1,91.296045,91.296936,91.2964905,+
ENSMUSG00000083097,Gm14494,3704210,2,153.826171,153.826605,153.826388,+
ENSMUSG00000083100,Gm6044,3648725,5,64.320256,64.320754,64.320505,+
ENSMUSG00000083104,Gm12917,3652006,4,124.718999,124.719637,124.719318,+
ENSMUSG00000083111,Gm14421,3652254,2,177.053516,177.056838,177.055177,-
ENSMUSG00000083118,Gm11609,3694969,1,60.79249,60.793832,60.793161,+
ENSMUSG00000083152,Apc-ps1,1930261,5,76.196625,76.197094,76.1968595,+
ENSMUSG00000083183,Gm15575,3783023,16,38.748729,38.750309,38.749519,-
ENSMUSG00000083193,4930595D18Rik,1925312,12,111.15985,111.184491,111.1721705,-
ENSMUSG00000083246,Gm11839,3651162,4,12.114284,12.116236,12.11526,+
ENSMUSG00000083268,Gm11511,3649770,11,90.516777,90.517316,90.5170465,-
ENSMUSG00000083274,Zcchc9-ps,3651106,2,141.12728,141.128065,141.1276725,+
ENSMUSG00000083282,Ctsf,56464,19,4.855129,4.860912,4.8580205,+
ENSMUSG00000083287,Gm13502,3649894,2,53.696121,53.696804,53.6964625,-
ENSMUSG00000083307,AA414768,3035137,X,12.936872,12.938128,12.9375,+
ENSMUSG00000083311,Gm5643,3642955,X,142.297565,142.29853,142.2980475,+
ENSMUSG00000083327,Vcp-rs,894298,X,104.345829,104.348234,104.3470315,-
ENSMUSG00000083355,Gm11581,3652083,1,60.809116,60.809942,60.809529,+
ENSMUSG00000083380,Gm3244,3781422,15,73.809507,73.809896,73.8097015,-
ENSMUSG00000083396,Gm15542,3782990,7,140.890887,140.89208,140.8914835,+
ENSMUSG00000083397,Gm5466,3647828,2,181.896823,181.898712,181.8977675,+
ENSMUSG00000083405,Gm15725,3833682,16,37.882542,37.883631,37.8830865,+
ENSMUSG00000083435,Gm15824,3801976,5,64.190033,64.190987,64.19051,-
